StyleID,EventID,StartingInventory,QuantitySold,Cost,Price,MSRP,Department,Month,EventStartTime,EventStartDOW,ShippingMethod
18815,643,43,42,243,319.99,524,Women's Apparel,Dec,10:00,Monday,F
15691,443,41,41,243,319.99,656,Women's Apparel,Dec,10:00,Monday,F
5227,863,25,25,243,319.99,656,Women's Apparel,Dec,10:00,Thursday,F
3422,502,7,7,243,319.99,410,Women's Apparel,Oct,10:00,Tuesday,F
9928,242,7,7,243,319.99,340,Footwear,Dec,17:00,Monday,F
12341,57,86,32,243,319.99,550,Men's Apparel,Nov,17:00,Wednesday,F
5718,7,6,6,243,319.99,440,Men's Apparel,Nov,17:00,Tuesday,F
18073,32,6,6,243,319.99,460,Men's Apparel,Nov,17:00,Friday,F
23131,802,51,5,243,319.99,420,Women's Apparel,Nov,17:00,Tuesday,F
22722,812,23,7,243,319.99,420,Women's Apparel,Nov,17:00,Friday,F
9230,573,4,4,243,319.99,476,Women's Apparel,Dec,17:00,Friday,F
737,8,27,27,242,319.99,548,Men's Apparel,Dec,10:00,Thursday,F
24528,643,23,5,242,319.99,380,Women's Apparel,Dec,10:00,Monday,F
12864,512,45,45,242,319.99,480,Women's Apparel,Dec,10:00,Thursday,F
6399,88,29,29,242,319.99,572,Men's Apparel,Dec,17:00,Wednesday,F
20942,847,45,45,242,319.99,580,Women's Apparel,Nov,17:00,Tuesday,F
27540,607,33,33,242,319.99,560,Women's Apparel,Nov,17:00,Wednesday,F
4768,237,70,11,241,319.99,450,Footwear,Oct,10:00,Friday,F
4277,278,72,72,241,319.99,620,Footwear,Oct,10:00,Sunday,F
2003,848,95,25,241,319.99,656,Women's Apparel,Dec,10:00,Wednesday,F
8934,482,32,10,241,319.99,440,Women's Apparel,Oct,10:00,Monday,F
2628,832,98,44,241,319.99,530,Women's Apparel,Nov,10:00,Friday,F
23990,767,19,19,241,319.99,490,Women's Apparel,Dec,10:00,Friday,F
14369,63,71,71,241,319.99,668,Men's Apparel,Dec,17:00,Saturday,F
13040,522,99,20,241,319.99,600,Women's Apparel,Nov,17:00,Thursday,F
202,867,92,92,241,319.99,520,Women's Apparel,Dec,17:00,Friday,F
27130,473,23,23,241,319.99,620,Women's Apparel,Dec,17:00,Wednesday,F
10919,539,36,36,241,319.99,695,Women's Apparel,Dec,17:00,Thursday,F
25178,592,29,29,241,319.99,500,Women's Apparel,Dec,17:00,Monday,F
13319,43,64,16,240,319.99,476,Men's Apparel,Dec,10:00,Monday,F
25201,207,99,99,240,319.99,430,Men's Apparel,Oct,10:00,Wednesday,F
15540,523,8,0,240,319.99,344,Women's Apparel,Dec,10:00,Wednesday,F
4159,892,58,10,240,319.99,390,Women's Apparel,Dec,10:00,Friday,F
22014,968,61,36,240,319.99,608,Women's Apparel,Dec,10:00,Tuesday,F
13236,987,44,41,240,319.99,580,Women's Apparel,Nov,10:00,Monday,F
12387,993,55,55,240,319.99,512,Women's Apparel,Dec,10:00,Wednesday,F
23526,27,63,19,240,319.99,460,Men's Apparel,Dec,17:00,Sunday,F
4222,182,23,23,240,319.99,460,Men's Apparel,Nov,17:00,Friday,F
12994,408,71,71,240,319.99,668,Women's Apparel,Dec,17:00,Tuesday,F
13064,177,34,29,239,319.99,550,Men's Apparel,Oct,10:00,Sunday,F
18306,187,42,42,239,319.99,500,Men's Apparel,Oct,10:00,Monday,F
7568,827,57,10,239,319.99,410,Women's Apparel,Dec,10:00,Thursday,F
22676,277,50,16,239,319.99,450,Footwear,Nov,17:00,Sunday,F
6132,273,84,27,239,319.99,540,Footwear,Nov,17:00,Wednesday,F
12214,48,21,0,239,319.99,356,Men's Apparel,Dec,17:00,Saturday,F
3743,367,80,4,239,319.99,440,Women's Apparel,Nov,17:00,Thursday,F
27103,567,64,35,239,319.99,530,Women's Apparel,Nov,17:00,Tuesday,F
24503,912,19,11,239,319.99,400,Women's Apparel,Nov,17:00,Tuesday,F
9379,262,70,70,238,319.99,560,Footwear,Oct,10:00,Thursday,F
8893,947,53,1,238,319.99,370,Women's Apparel,Dec,10:00,Monday,F
6256,383,23,3,238,319.99,392,Women's Apparel,Dec,10:00,Sunday,F
9787,388,33,33,238,319.99,644,Women's Apparel,Dec,10:00,Thursday,F
2299,243,42,5,238,319.99,450,Footwear,Dec,17:00,Wednesday,F
28041,912,90,19,238,319.99,490,Women's Apparel,Nov,17:00,Tuesday,F
23360,877,40,40,238,319.99,540,Women's Apparel,Nov,17:00,Tuesday,F
101,828,47,2,237,319.99,392,Women's Apparel,Dec,10:00,Thursday,F
17828,813,51,23,237,319.99,440,Women's Apparel,Dec,10:00,Friday,F
13451,782,54,34,237,319.99,420,Women's Apparel,Dec,10:00,Thursday,F
11271,962,72,72,237,319.99,570,Women's Apparel,Nov,10:00,Friday,F
11384,649,77,30,237,319.99,605,Women's Apparel,Dec,17:00,Monday,F
25777,28,17,17,236,319.99,572,Men's Apparel,Dec,10:00,Tuesday,F
8525,623,77,9,236,319.99,464,Women's Apparel,Dec,10:00,Monday,F
21296,453,52,24,236,319.99,440,Women's Apparel,Dec,10:00,Thursday,F
3735,673,76,36,236,319.99,656,Women's Apparel,Dec,10:00,Tuesday,F
11899,338,27,27,236,319.99,560,Women's Apparel,Dec,10:00,Tuesday,F
12331,17,74,12,236,319.99,450,Men's Apparel,Dec,17:00,Thursday,F
22478,454,56,23,236,319.99,455,Women's Apparel,Nov,17:00,Sunday,F
359,712,27,27,236,319.99,350,Women's Apparel,Dec,17:00,Sunday,F
4432,358,30,5,235,319.99,416,Women's Apparel,Dec,10:00,Sunday,F
12261,833,31,31,235,319.99,596,Women's Apparel,Dec,10:00,Sunday,F
5485,597,75,31,235,319.99,460,Women's Apparel,Dec,17:00,Sunday,F
17368,802,23,4,234,319.99,390,Women's Apparel,Nov,17:00,Tuesday,F
30384,679,61,61,262,324.99,655,Women's Apparel,Dec,10:00,Thursday,F
4913,208,47,34,262,324.99,517,Men's Apparel,Dec,17:00,Tuesday,F
7108,492,70,14,261,324.99,565,Women's Apparel,Oct,10:00,Sunday,F
23025,982,45,45,261,324.99,395,Women's Apparel,Nov,10:00,Tuesday,F
21407,889,16,16,261,324.99,730,Women's Apparel,Nov,10:00,Tuesday,F
12682,662,105,16,260,324.99,545,Women's Apparel,Dec,10:00,Wednesday,F
19856,323,63,21,260,324.99,613,Women's Apparel,Dec,10:00,Sunday,F
26707,908,63,33,260,324.99,601,Women's Apparel,Dec,10:00,Wednesday,F
28282,623,56,36,260,324.99,613,Women's Apparel,Dec,10:00,Monday,F
13889,752,35,35,260,324.99,465,Women's Apparel,Dec,10:00,Tuesday,F
24317,877,58,19,259,324.99,505,Women's Apparel,Nov,17:00,Tuesday,F
4218,518,48,39,259,324.99,481,Women's Apparel,Dec,17:00,Wednesday,F
29254,74,88,15,258,324.99,460,Men's Apparel,Oct,10:00,Monday,F
11880,363,25,3,258,324.99,373,Women's Apparel,Dec,10:00,Monday,F
28467,747,44,10,258,324.99,385,Women's Apparel,Dec,10:00,Monday,F
26111,358,67,30,258,324.99,613,Women's Apparel,Dec,10:00,Sunday,F
10415,822,53,24,258,324.99,505,Women's Apparel,Nov,10:00,Tuesday,F
18327,633,33,33,258,324.99,445,Women's Apparel,Dec,10:00,Wednesday,F
15189,18,61,61,258,324.99,361,Men's Apparel,Dec,17:00,Friday,F
26147,813,51,31,257,324.99,541,Women's Apparel,Dec,10:00,Friday,F
2619,953,52,49,257,324.99,589,Women's Apparel,Dec,10:00,Monday,F
25733,634,93,93,257,324.99,625,Women's Apparel,Dec,10:00,Thursday,F
15123,927,32,32,257,324.99,495,Women's Apparel,Nov,10:00,Thursday,F
2180,652,23,23,257,324.99,525,Women's Apparel,Oct,10:00,Monday,F
13109,217,72,15,257,324.99,505,Footwear,Nov,17:00,Sunday,F
18154,877,52,29,257,324.99,495,Women's Apparel,Nov,17:00,Tuesday,F
1254,393,46,46,257,324.99,673,Women's Apparel,Dec,17:00,Sunday,F
9356,13,70,18,256,324.99,457,Men's Apparel,Dec,10:00,Tuesday,F
3005,892,63,12,256,324.99,365,Women's Apparel,Dec,10:00,Friday,F
955,392,73,15,256,324.99,385,Women's Apparel,Dec,10:00,Monday,F
22289,757,91,26,256,324.99,495,Women's Apparel,Nov,10:00,Monday,F
28986,203,72,52,256,324.99,649,Men's Apparel,Dec,17:00,Thursday,F
11589,143,42,42,256,324.99,673,Men's Apparel,Dec,17:00,Sunday,F
6804,163,91,31,255,324.99,541,Men's Apparel,Dec,10:00,Tuesday,F
8449,52,69,69,255,324.99,475,Men's Apparel,Oct,10:00,Thursday,F
16513,373,90,33,255,324.99,589,Women's Apparel,Dec,10:00,Wednesday,F
14550,638,77,60,255,324.99,673,Women's Apparel,Oct,10:00,Monday,F
18295,148,95,25,254,324.99,661,Men's Apparel,Dec,10:00,Friday,F
21001,118,15,15,254,324.99,649,Men's Apparel,Dec,10:00,Thursday,F
8726,729,69,15,254,324.99,460,Women's Apparel,Oct,10:00,Thursday,F
21401,992,24,11,254,324.99,395,Women's Apparel,Dec,10:00,Monday,F
24742,852,54,54,254,324.99,465,Women's Apparel,Nov,10:00,Monday,F
13455,652,10,10,254,324.99,355,Women's Apparel,Oct,10:00,Monday,F
28948,913,99,35,254,324.99,649,Women's Apparel,Nov,17:00,Wednesday,F
22423,708,53,37,254,324.99,505,Women's Apparel,Dec,17:00,Friday,F
25028,469,76,76,254,324.99,595,Women's Apparel,Dec,17:00,Tuesday,F
27029,628,28,28,254,324.99,445,Women's Apparel,Dec,17:00,Monday,F
16479,108,66,2,253,324.99,505,Men's Apparel,Dec,10:00,Sunday,F
27292,634,58,27,253,324.99,550,Women's Apparel,Dec,10:00,Thursday,F
18467,937,48,34,253,324.99,585,Women's Apparel,Nov,10:00,Thursday,F
3499,492,53,46,253,324.99,625,Women's Apparel,Oct,10:00,Sunday,F
13993,893,27,27,253,324.99,529,Women's Apparel,Dec,10:00,Friday,F
9272,258,35,35,253,324.99,495,Footwear,Dec,17:00,Tuesday,F
13967,207,54,41,252,324.99,565,Men's Apparel,Oct,10:00,Wednesday,F
16879,707,13,2,252,324.99,395,Women's Apparel,Oct,10:00,Sunday,F
10960,497,91,25,252,324.99,505,Women's Apparel,Oct,10:00,Thursday,F
54,919,79,42,252,324.99,700,Women's Apparel,Dec,10:00,Wednesday,F
7238,392,26,26,252,324.99,565,Women's Apparel,Dec,10:00,Monday,F
17407,102,35,26,252,324.99,505,Men's Apparel,Nov,17:00,Friday,F
20037,319,38,38,252,324.99,595,Women's Apparel,Dec,17:00,Thursday,F
26453,302,74,9,251,324.99,435,Footwear,Dec,10:00,Monday,F
29922,144,35,35,251,324.99,550,Men's Apparel,Dec,10:00,Monday,F
19993,662,77,17,251,324.99,495,Women's Apparel,Dec,10:00,Wednesday,F
8627,863,59,18,251,324.99,457,Women's Apparel,Dec,10:00,Thursday,F
8087,887,63,26,251,324.99,435,Women's Apparel,Nov,10:00,Sunday,F
22584,733,48,44,251,324.99,493,Women's Apparel,Dec,10:00,Tuesday,F
23044,32,75,38,251,324.99,575,Men's Apparel,Nov,17:00,Friday,F
18361,657,9,0,251,324.99,385,Women's Apparel,Nov,17:00,Sunday,F
14102,357,80,18,250,324.99,485,Women's Apparel,Oct,10:00,Tuesday,F
208,523,79,18,250,324.99,469,Women's Apparel,Dec,10:00,Wednesday,F
25325,733,44,44,250,324.99,637,Women's Apparel,Dec,10:00,Tuesday,F
28784,542,28,25,250,324.99,515,Women's Apparel,Dec,17:00,Wednesday,F
305,364,30,30,250,324.99,745,Women's Apparel,Dec,17:00,Thursday,F
950,3,83,30,249,324.99,421,Men's Apparel,Dec,10:00,Wednesday,F
28959,588,36,36,249,324.99,529,Women's Apparel,Dec,10:00,Wednesday,F
16034,807,15,2,249,324.99,395,Women's Apparel,Nov,17:00,Wednesday,F
6711,227,40,16,248,324.99,395,Footwear,Oct,10:00,Monday,F
22001,212,77,77,248,324.99,525,Footwear,Oct,10:00,Monday,F
22498,988,76,25,248,324.99,601,Women's Apparel,Dec,10:00,Friday,F
1065,882,48,48,248,324.99,495,Women's Apparel,Nov,10:00,Friday,F
19874,953,25,25,248,324.99,541,Women's Apparel,Dec,10:00,Monday,F
5287,103,105,105,248,324.99,625,Men's Apparel,Dec,17:00,Tuesday,F
7117,473,72,10,248,324.99,349,Women's Apparel,Dec,17:00,Wednesday,F
24986,422,79,40,248,324.99,495,Women's Apparel,Dec,17:00,Saturday,F
24652,513,70,39,248,324.99,457,Women's Apparel,Dec,17:00,Tuesday,F
23907,683,58,20,247,324.99,421,Women's Apparel,Dec,10:00,Friday,F
3059,887,72,26,247,324.99,435,Women's Apparel,Nov,10:00,Sunday,F
13170,472,44,16,247,324.99,435,Women's Apparel,Oct,10:00,Sunday,F
12186,629,22,22,247,324.99,355,Women's Apparel,Oct,10:00,Thursday,F
22371,332,38,38,247,324.99,375,Women's Apparel,Dec,10:00,Sunday,F
22464,17,49,49,247,324.99,505,Men's Apparel,Dec,17:00,Thursday,F
23578,542,43,43,247,324.99,595,Women's Apparel,Dec,17:00,Wednesday,F
27523,448,27,27,247,324.99,673,Women's Apparel,Dec,17:00,Monday,F
216,639,64,12,246,324.99,460,Women's Apparel,Dec,10:00,Sunday,F
15836,413,31,28,246,324.99,493,Women's Apparel,Dec,10:00,Thursday,F
24644,572,16,16,246,324.99,575,Women's Apparel,Dec,10:00,Friday,F
18855,429,7,7,246,324.99,640,Women's Apparel,Dec,10:00,Tuesday,F
476,48,24,1,246,324.99,385,Men's Apparel,Dec,17:00,Saturday,F
3258,7,35,15,246,324.99,485,Men's Apparel,Nov,17:00,Tuesday,F
20634,952,8,0,246,324.99,345,Women's Apparel,Nov,17:00,Monday,F
9040,267,79,16,245,324.99,485,Footwear,Dec,10:00,Wednesday,F
30158,197,3,2,245,324.99,365,Men's Apparel,Oct,10:00,Friday,F
21140,68,34,34,245,324.99,625,Men's Apparel,Dec,10:00,Thursday,F
13340,932,27,0,245,324.99,355,Women's Apparel,Nov,10:00,Wednesday,F
10651,707,74,46,245,324.99,595,Women's Apparel,Oct,10:00,Sunday,F
2576,682,40,36,245,324.99,495,Women's Apparel,Dec,10:00,Tuesday,F
14847,582,81,81,245,324.99,445,Women's Apparel,Oct,10:00,Wednesday,F
26612,72,52,18,245,324.99,435,Men's Apparel,Dec,17:00,Tuesday,F
2973,83,82,42,244,324.99,505,Men's Apparel,Dec,10:00,Saturday,F
26117,68,26,26,244,324.99,673,Men's Apparel,Dec,10:00,Thursday,F
22615,868,94,5,244,324.99,505,Women's Apparel,Dec,10:00,Sunday,F
3483,817,73,31,244,324.99,615,Women's Apparel,Nov,10:00,Friday,F
12403,988,48,28,244,324.99,529,Women's Apparel,Dec,10:00,Friday,F
21335,973,10,8,244,324.99,385,Women's Apparel,Dec,10:00,Tuesday,F
3905,882,56,56,244,324.99,585,Women's Apparel,Nov,10:00,Friday,F
12702,407,24,24,244,324.99,555,Women's Apparel,Oct,10:00,Monday,F
29167,122,76,10,244,324.99,535,Men's Apparel,Nov,17:00,Monday,F
6512,32,18,18,244,324.99,595,Men's Apparel,Nov,17:00,Friday,F
28262,522,72,40,244,324.99,585,Women's Apparel,Nov,17:00,Thursday,F
25405,763,106,106,244,324.99,505,Women's Apparel,Dec,17:00,Monday,F
28071,913,20,20,244,324.99,649,Women's Apparel,Nov,17:00,Wednesday,F
8121,297,31,31,243,324.99,425,Footwear,Dec,10:00,Sunday,F
2803,187,9,8,243,324.99,415,Men's Apparel,Oct,10:00,Monday,F
29624,742,68,10,243,324.99,375,Women's Apparel,Oct,10:00,Monday,F
16575,634,47,14,243,324.99,415,Women's Apparel,Dec,10:00,Thursday,F
13214,669,93,34,243,324.99,415,Women's Apparel,Dec,10:00,Friday,F
14534,617,74,48,243,324.99,595,Women's Apparel,Oct,10:00,Tuesday,F
8388,418,64,50,243,324.99,577,Women's Apparel,Dec,10:00,Wednesday,F
11550,883,96,11,243,324.99,553,Women's Apparel,Dec,17:00,Thursday,F
19111,569,77,12,243,324.99,460,Women's Apparel,Dec,17:00,Tuesday,F
13483,587,20,20,243,324.99,595,Women's Apparel,Nov,17:00,Wednesday,F
26953,547,27,27,243,324.99,475,Women's Apparel,Dec,17:00,Monday,F
1546,999,10,0,242,324.99,355,Women's Apparel,Nov,10:00,Monday,F
18581,508,55,30,242,324.99,469,Women's Apparel,Dec,10:00,Thursday,F
24793,443,14,14,242,324.99,685,Women's Apparel,Dec,10:00,Monday,F
8558,972,20,20,242,324.99,575,Women's Apparel,Nov,10:00,Wednesday,F
1540,228,36,36,242,324.99,545,Footwear,Dec,17:00,Monday,F
24737,122,18,18,242,324.99,595,Men's Apparel,Nov,17:00,Monday,F
6295,804,45,45,242,324.99,400,Women's Apparel,Dec,17:00,Friday,F
26130,288,26,26,241,324.99,575,Footwear,Dec,10:00,Monday,F
6328,178,62,12,241,324.99,421,Men's Apparel,Dec,10:00,Friday,F
26085,562,6,2,241,324.99,375,Women's Apparel,Oct,10:00,Monday,F
24570,972,87,40,241,324.99,535,Women's Apparel,Nov,10:00,Wednesday,F
17620,358,61,45,241,324.99,541,Women's Apparel,Dec,10:00,Sunday,F
9770,398,88,88,241,324.99,613,Women's Apparel,Dec,10:00,Wednesday,F
11146,823,72,72,241,324.99,565,Women's Apparel,Dec,10:00,Monday,F
17755,552,13,1,241,324.99,355,Women's Apparel,Dec,17:00,Sunday,F
28087,758,101,64,241,324.99,529,Women's Apparel,Dec,17:00,Tuesday,F
26716,867,38,38,241,324.99,625,Women's Apparel,Dec,17:00,Friday,F
28976,993,22,22,240,324.99,673,Women's Apparel,Dec,10:00,Wednesday,F
28316,497,26,26,240,324.99,505,Women's Apparel,Oct,10:00,Thursday,F
17515,567,55,19,240,324.99,445,Women's Apparel,Nov,17:00,Tuesday,F
27528,522,62,23,240,324.99,515,Women's Apparel,Nov,17:00,Thursday,F
23120,679,41,17,239,324.99,445,Women's Apparel,Dec,10:00,Thursday,F
26788,317,87,87,238,324.99,525,Women's Apparel,Oct,10:00,Sunday,F
682,638,39,39,238,324.99,601,Women's Apparel,Oct,10:00,Monday,F
21997,232,67,14,237,324.99,595,Footwear,Oct,10:00,Wednesday,F
15423,979,33,33,266,329.99,600,Women's Apparel,Dec,10:00,Thursday,F
21984,423,77,18,265,329.99,594,Women's Apparel,Dec,10:00,Friday,F
8673,793,73,30,265,329.99,498,Women's Apparel,Dec,10:00,Tuesday,F
27656,402,70,70,265,329.99,410,Women's Apparel,Oct,10:00,Monday,F
25659,468,42,42,265,329.99,642,Women's Apparel,Dec,10:00,Friday,F
9739,638,13,13,265,329.99,678,Women's Apparel,Oct,10:00,Monday,F
19776,203,5,5,265,329.99,366,Men's Apparel,Dec,17:00,Thursday,F
25057,558,31,1,264,329.99,426,Women's Apparel,Dec,10:00,Saturday,F
28705,343,35,35,264,329.99,678,Women's Apparel,Dec,10:00,Wednesday,F
14331,773,17,17,264,329.99,666,Women's Apparel,Dec,10:00,Monday,F
5683,122,28,12,264,329.99,450,Men's Apparel,Nov,17:00,Monday,F
17222,938,49,27,264,329.99,618,Women's Apparel,Dec,17:00,Sunday,F
17345,142,1,0,263,329.99,400,Men's Apparel,Oct,10:00,Wednesday,F
19938,13,8,0,263,329.99,354,Men's Apparel,Dec,10:00,Tuesday,F
21095,662,19,0,263,329.99,370,Women's Apparel,Dec,10:00,Wednesday,F
27272,729,35,35,263,329.99,555,Women's Apparel,Oct,10:00,Thursday,F
21837,374,32,32,263,329.99,615,Women's Apparel,Oct,10:00,Sunday,F
8320,202,39,23,263,329.99,490,Men's Apparel,Dec,17:00,Wednesday,F
24777,232,52,49,262,329.99,630,Footwear,Oct,10:00,Wednesday,F
29784,237,12,12,262,329.99,530,Footwear,Oct,10:00,Friday,F
7692,128,12,12,262,329.99,426,Men's Apparel,Dec,10:00,Tuesday,F
696,688,57,19,262,329.99,594,Women's Apparel,Dec,10:00,Friday,F
735,582,85,85,262,329.99,630,Women's Apparel,Oct,10:00,Wednesday,F
20934,372,93,53,261,329.99,580,Women's Apparel,Dec,10:00,Tuesday,F
107,742,27,21,261,329.99,530,Women's Apparel,Oct,10:00,Monday,F
109,982,52,52,261,329.99,550,Women's Apparel,Nov,10:00,Tuesday,F
13912,863,40,40,261,329.99,630,Women's Apparel,Dec,10:00,Thursday,F
7194,732,30,30,261,329.99,600,Women's Apparel,Dec,10:00,Friday,F
19819,208,16,16,261,329.99,618,Men's Apparel,Dec,17:00,Tuesday,F
23469,713,32,32,261,329.99,690,Women's Apparel,Dec,17:00,Sunday,F
11692,22,59,10,260,329.99,370,Men's Apparel,Dec,10:00,Friday,F
21939,378,17,3,260,329.99,402,Women's Apparel,Dec,10:00,Saturday,F
17640,979,111,40,260,329.99,660,Women's Apparel,Dec,10:00,Thursday,F
16349,583,23,23,260,329.99,402,Women's Apparel,Dec,10:00,Saturday,F
4618,452,12,12,260,329.99,630,Women's Apparel,Oct,10:00,Thursday,F
14185,77,60,60,260,329.99,360,Men's Apparel,Dec,17:00,Friday,F
28923,547,84,10,260,329.99,370,Women's Apparel,Dec,17:00,Monday,F
28832,597,70,19,260,329.99,530,Women's Apparel,Dec,17:00,Sunday,F
18160,858,31,18,260,329.99,474,Women's Apparel,Dec,17:00,Monday,F
26844,917,44,33,260,329.99,580,Women's Apparel,Nov,17:00,Tuesday,F
2419,263,37,7,259,329.99,400,Footwear,Dec,10:00,Thursday,F
10123,43,47,47,259,329.99,462,Men's Apparel,Dec,10:00,Monday,F
21054,727,36,9,259,329.99,470,Women's Apparel,Oct,10:00,Saturday,F
26472,822,74,74,259,329.99,410,Women's Apparel,Nov,10:00,Tuesday,F
21902,728,72,72,259,329.99,486,Women's Apparel,Dec,10:00,Friday,F
9384,978,27,27,259,329.99,582,Women's Apparel,Dec,10:00,Thursday,F
27915,233,50,12,259,329.99,410,Footwear,Dec,17:00,Thursday,F
4549,127,1,1,259,329.99,350,Men's Apparel,Nov,17:00,Tuesday,F
20050,712,35,20,259,329.99,510,Women's Apparel,Dec,17:00,Sunday,F
28549,903,36,36,259,329.99,654,Women's Apparel,Dec,17:00,Tuesday,F
15647,473,26,26,259,329.99,678,Women's Apparel,Dec,17:00,Wednesday,F
19546,34,34,18,258,329.99,510,Men's Apparel,Oct,10:00,Tuesday,F
20867,53,54,48,258,329.99,570,Men's Apparel,Dec,10:00,Monday,F
17026,893,1,0,258,329.99,354,Women's Apparel,Dec,10:00,Friday,F
19621,643,65,38,258,329.99,666,Women's Apparel,Dec,10:00,Monday,F
2084,423,52,39,258,329.99,678,Women's Apparel,Dec,10:00,Friday,F
15939,228,56,34,258,329.99,590,Footwear,Dec,17:00,Monday,F
538,18,53,22,258,329.99,582,Men's Apparel,Dec,17:00,Friday,F
18780,883,70,27,258,329.99,510,Women's Apparel,Dec,17:00,Thursday,F
8479,607,59,26,258,329.99,610,Women's Apparel,Nov,17:00,Wednesday,F
19727,938,80,49,258,329.99,678,Women's Apparel,Dec,17:00,Sunday,F
10841,648,78,78,258,329.99,486,Women's Apparel,Dec,17:00,Tuesday,F
26538,778,66,66,258,329.99,618,Women's Apparel,Dec,17:00,Saturday,F
15120,717,24,0,257,329.99,350,Women's Apparel,Oct,10:00,Monday,F
16244,338,85,22,257,329.99,510,Women's Apparel,Dec,10:00,Tuesday,F
5990,563,58,19,257,329.99,450,Women's Apparel,Dec,10:00,Wednesday,F
1465,732,34,18,257,329.99,450,Women's Apparel,Dec,10:00,Friday,F
30142,407,32,32,257,329.99,420,Women's Apparel,Oct,10:00,Monday,F
11084,82,22,4,257,329.99,430,Men's Apparel,Nov,17:00,Wednesday,F
8498,17,5,1,257,329.99,390,Men's Apparel,Dec,17:00,Thursday,F
23365,778,55,22,257,329.99,534,Women's Apparel,Dec,17:00,Saturday,F
5327,547,55,55,257,329.99,420,Women's Apparel,Dec,17:00,Monday,F
1647,162,11,11,256,329.99,410,Men's Apparel,Oct,10:00,Friday,F
2791,73,27,27,256,329.99,546,Men's Apparel,Dec,10:00,Tuesday,F
171,842,29,0,256,329.99,370,Women's Apparel,Nov,10:00,Thursday,F
7439,813,42,7,256,329.99,462,Women's Apparel,Dec,10:00,Friday,F
4816,942,23,5,256,329.99,400,Women's Apparel,Dec,10:00,Tuesday,F
4906,614,57,25,256,329.99,600,Women's Apparel,Dec,10:00,Friday,F
22543,322,78,38,256,329.99,450,Women's Apparel,Oct,10:00,Wednesday,F
23893,828,35,35,256,329.99,546,Women's Apparel,Dec,10:00,Thursday,F
26568,102,16,0,256,329.99,420,Men's Apparel,Nov,17:00,Friday,F
24797,867,6,3,256,329.99,390,Women's Apparel,Dec,17:00,Friday,F
2315,763,95,73,256,329.99,642,Women's Apparel,Dec,17:00,Monday,F
6402,187,81,7,255,329.99,530,Men's Apparel,Oct,10:00,Monday,F
226,172,6,6,255,329.99,390,Men's Apparel,Oct,10:00,Friday,F
17566,853,70,70,255,329.99,390,Women's Apparel,Dec,10:00,Monday,F
21882,478,20,20,255,329.99,678,Women's Apparel,Dec,10:00,Sunday,F
16604,217,18,18,255,329.99,550,Footwear,Nov,17:00,Sunday,F
5508,88,12,0,255,329.99,354,Men's Apparel,Dec,17:00,Wednesday,F
26875,208,52,52,255,329.99,666,Men's Apparel,Dec,17:00,Tuesday,F
27498,653,84,37,255,329.99,522,Women's Apparel,Dec,17:00,Friday,F
18533,319,47,30,255,329.99,555,Women's Apparel,Dec,17:00,Thursday,F
21032,938,50,50,255,329.99,438,Women's Apparel,Dec,17:00,Sunday,F
2404,628,14,14,255,329.99,678,Women's Apparel,Dec,17:00,Monday,F
27651,22,59,28,254,329.99,520,Men's Apparel,Dec,10:00,Friday,F
12991,424,17,4,254,329.99,375,Women's Apparel,Oct,10:00,Monday,F
8814,957,55,41,254,329.99,550,Women's Apparel,Dec,10:00,Saturday,F
17311,928,27,27,254,329.99,438,Women's Apparel,Dec,17:00,Tuesday,F
19525,409,127,66,253,329.99,765,Women's Apparel,Oct,10:00,Tuesday,F
24312,533,60,33,253,329.99,522,Women's Apparel,Dec,10:00,Thursday,F
26394,697,60,60,253,329.99,400,Women's Apparel,Oct,10:00,Monday,F
21093,629,45,45,253,329.99,570,Women's Apparel,Oct,10:00,Thursday,F
29730,793,46,46,253,329.99,606,Women's Apparel,Dec,10:00,Tuesday,F
18521,18,48,28,253,329.99,486,Men's Apparel,Dec,17:00,Friday,F
5664,458,75,42,253,329.99,534,Women's Apparel,Dec,17:00,Thursday,F
9772,112,76,9,252,329.99,470,Men's Apparel,Oct,10:00,Sunday,F
2236,178,24,24,252,329.99,474,Men's Apparel,Dec,10:00,Friday,F
25588,517,15,0,252,329.99,360,Women's Apparel,Oct,10:00,Saturday,F
13298,554,12,1,252,329.99,390,Women's Apparel,Dec,10:00,Wednesday,F
7702,588,70,11,252,329.99,366,Women's Apparel,Dec,10:00,Wednesday,F
24464,533,79,16,252,329.99,438,Women's Apparel,Dec,10:00,Thursday,F
15722,639,46,21,252,329.99,435,Women's Apparel,Dec,10:00,Sunday,F
12108,677,37,32,252,329.99,580,Women's Apparel,Oct,10:00,Thursday,F
77,482,31,27,252,329.99,480,Women's Apparel,Oct,10:00,Monday,F
1409,599,97,97,252,329.99,735,Women's Apparel,Oct,10:00,Thursday,F
1702,372,24,24,252,329.99,610,Women's Apparel,Dec,10:00,Tuesday,F
24288,67,3,1,251,329.99,390,Men's Apparel,Oct,10:00,Saturday,F
14178,527,71,29,251,329.99,440,Women's Apparel,Dec,10:00,Wednesday,F
7458,603,64,61,251,329.99,618,Women's Apparel,Dec,10:00,Friday,F
2603,908,74,74,251,329.99,654,Women's Apparel,Dec,10:00,Wednesday,F
4882,598,75,75,251,329.99,606,Women's Apparel,Dec,10:00,Thursday,F
