StyleID,EventID,IDNumber,StartingInventory,QuantitySold,Cost,Price,MSRP,Department,Month,EventStartTime,EventStartDOW,ShippingMethod
14758,59,25613,10,10,408,524.99,545,Men's Apparel,Nov,17:00,Thursday,F
26499,313,25614,23,4,407,524.99,635,Footwear,Oct,10:00,Thursday,F
4512,84,25615,11,0,407,524.99,645,Men's Apparel,Oct,10:00,Thursday,F
24615,854,25616,68,32,407,524.99,855,Women's Apparel,Dec,10:00,Monday,F
21529,179,25617,44,7,406,524.99,690,Men's Apparel,Oct,10:00,Sunday,F
20046,28,25618,43,29,405,524.99,813,Men's Apparel,Dec,10:00,Tuesday,F
7133,329,25619,60,60,405,524.99,750,Women's Apparel,Dec,17:00,Tuesday,F
23877,129,25620,2,2,404,524.99,645,Men's Apparel,Oct,10:00,Tuesday,F
7841,328,25621,9,0,404,524.99,549,Women's Apparel,Dec,10:00,Saturday,F
24814,33,25622,38,9,404,524.99,693,Men's Apparel,Dec,17:00,Saturday,F
14806,479,25623,35,35,404,524.99,930,Women's Apparel,Dec,17:00,Wednesday,F
26648,348,25624,80,17,403,524.99,657,Women's Apparel,Dec,10:00,Friday,F
6130,849,25625,13,0,403,524.99,570,Women's Apparel,Dec,17:00,Saturday,F
2413,43,25626,23,23,402,524.99,837,Men's Apparel,Dec,10:00,Monday,F
29129,634,25627,82,44,402,524.99,675,Women's Apparel,Dec,10:00,Thursday,F
18738,503,25628,51,51,402,524.99,765,Women's Apparel,Dec,10:00,Wednesday,F
3605,144,25629,23,11,401,524.99,720,Men's Apparel,Dec,10:00,Monday,F
26364,863,25630,2,2,401,524.99,597,Women's Apparel,Dec,10:00,Thursday,F
17406,243,25631,28,28,401,524.99,765,Footwear,Dec,17:00,Wednesday,F
19084,94,25632,54,54,401,524.99,805,Men's Apparel,Nov,17:00,Tuesday,F
6279,288,25633,6,6,400,524.99,645,Footwear,Dec,10:00,Monday,F
6176,893,25634,97,47,400,524.99,693,Women's Apparel,Dec,10:00,Friday,F
26548,138,25635,96,28,399,524.99,861,Men's Apparel,Dec,17:00,Friday,F
29714,149,25636,23,0,398,524.99,615,Men's Apparel,Nov,17:00,Thursday,F
17807,508,25637,100,24,397,524.99,705,Women's Apparel,Dec,10:00,Thursday,F
25467,973,25638,78,27,397,524.99,753,Women's Apparel,Dec,10:00,Tuesday,F
22427,748,25639,69,12,397,524.99,741,Women's Apparel,Dec,17:00,Tuesday,F
29859,694,25640,43,37,397,524.99,900,Women's Apparel,Dec,17:00,Tuesday,F
12085,54,25641,91,17,396,524.99,945,Men's Apparel,Oct,10:00,Tuesday,F
18836,89,25642,55,55,396,524.99,805,Men's Apparel,Dec,10:00,Thursday,F
16454,113,25643,23,23,396,524.99,741,Men's Apparel,Dec,10:00,Monday,F
18062,839,25644,62,47,396,524.99,840,Women's Apparel,Dec,10:00,Sunday,F
17191,859,25645,21,21,396,524.99,615,Women's Apparel,Nov,10:00,Wednesday,F
12532,874,25646,26,26,396,524.99,945,Women's Apparel,Dec,10:00,Saturday,F
9423,458,25647,59,8,396,524.99,705,Women's Apparel,Dec,17:00,Thursday,F
18490,623,25648,65,65,395,524.99,825,Women's Apparel,Dec,10:00,Monday,F
5386,278,25649,36,14,394,524.99,765,Footwear,Oct,10:00,Sunday,F
6704,359,25650,18,3,394,524.99,645,Women's Apparel,Oct,10:00,Tuesday,F
27687,864,25651,47,18,394,524.99,630,Women's Apparel,Dec,10:00,Tuesday,F
18170,933,25652,11,11,394,524.99,573,Women's Apparel,Dec,10:00,Monday,F
16823,183,25653,46,13,394,524.99,621,Men's Apparel,Dec,17:00,Monday,F
29018,278,25654,7,7,392,524.99,605,Footwear,Oct,10:00,Sunday,F
23298,979,25655,40,40,392,524.99,630,Women's Apparel,Dec,10:00,Thursday,F
27839,413,25656,27,3,391,524.99,549,Women's Apparel,Dec,10:00,Thursday,F
23929,619,25657,65,20,391,524.99,735,Women's Apparel,Dec,10:00,Sunday,F
1012,578,25658,18,18,390,524.99,573,Women's Apparel,Dec,10:00,Thursday,F
26037,788,25659,23,23,390,524.99,645,Women's Apparel,Dec,10:00,Thursday,F
19847,848,25660,43,43,390,524.99,837,Women's Apparel,Dec,10:00,Wednesday,F
22358,19,25661,76,18,390,524.99,785,Men's Apparel,Nov,17:00,Tuesday,F
21019,513,25662,84,35,390,524.99,813,Women's Apparel,Dec,17:00,Tuesday,F
16487,293,25663,36,27,389,524.99,745,Footwear,Dec,10:00,Tuesday,F
30045,728,25664,44,26,389,524.99,729,Women's Apparel,Dec,10:00,Friday,F
22889,603,25665,26,20,389,524.99,801,Women's Apparel,Dec,10:00,Friday,F
28875,593,25666,20,20,389,524.99,573,Women's Apparel,Dec,17:00,Friday,F
15470,494,25667,20,20,389,524.99,960,Women's Apparel,Dec,17:00,Friday,F
11977,643,25668,45,40,387,524.99,885,Women's Apparel,Dec,10:00,Monday,F
17301,479,25669,61,61,426,529.99,935,Women's Apparel,Dec,17:00,Wednesday,F
5089,508,25670,56,36,425,529.99,854,Women's Apparel,Dec,10:00,Thursday,F
20840,709,25671,9,9,424,529.99,680,Women's Apparel,Dec,10:00,Saturday,F
8709,969,25672,73,17,423,529.99,785,Women's Apparel,Nov,10:00,Sunday,F
15778,758,25673,76,12,423,529.99,578,Women's Apparel,Dec,17:00,Tuesday,F
4355,333,25674,42,13,422,529.99,746,Women's Apparel,Dec,10:00,Tuesday,F
28824,218,25675,21,1,420,529.99,720,Footwear,Dec,10:00,Tuesday,F
11931,429,25676,12,9,420,529.99,710,Women's Apparel,Dec,10:00,Tuesday,F
16498,634,25677,30,23,420,529.99,860,Women's Apparel,Dec,10:00,Thursday,F
27322,814,25678,6,6,420,529.99,605,Women's Apparel,Nov,10:00,Wednesday,F
29886,89,25679,42,15,419,529.99,740,Men's Apparel,Dec,10:00,Thursday,F
3328,984,25680,55,55,419,529.99,815,Women's Apparel,Dec,10:00,Monday,F
16881,753,25681,47,10,418,529.99,590,Women's Apparel,Dec,10:00,Tuesday,F
22037,544,25682,81,43,418,529.99,860,Women's Apparel,Nov,17:00,Monday,F
9283,193,25683,30,0,417,529.99,602,Men's Apparel,Dec,10:00,Saturday,F
17378,888,25684,13,2,417,529.99,578,Women's Apparel,Dec,10:00,Wednesday,F
12020,243,25685,84,84,417,529.99,800,Footwear,Dec,17:00,Wednesday,F
25561,179,25686,1,0,416,529.99,580,Men's Apparel,Oct,10:00,Sunday,F
3670,104,25687,48,48,416,529.99,700,Men's Apparel,Oct,10:00,Thursday,F
16598,933,25688,21,0,416,529.99,554,Women's Apparel,Dec,10:00,Monday,F
18862,363,25689,32,2,416,529.99,614,Women's Apparel,Dec,10:00,Monday,F
28660,829,25690,108,55,416,529.99,905,Women's Apparel,Dec,10:00,Wednesday,F
29596,993,25691,17,17,416,529.99,734,Women's Apparel,Dec,10:00,Wednesday,F
3098,639,25692,6,6,416,529.99,875,Women's Apparel,Dec,10:00,Sunday,F
27796,858,25693,43,28,415,529.99,794,Women's Apparel,Dec,17:00,Monday,F
3977,144,25694,16,16,414,529.99,630,Men's Apparel,Dec,10:00,Monday,F
23351,373,25695,24,19,414,529.99,710,Women's Apparel,Dec,10:00,Wednesday,F
28249,363,25696,48,48,414,529.99,710,Women's Apparel,Dec,10:00,Monday,F
12375,288,25697,60,14,413,529.99,740,Footwear,Dec,10:00,Monday,F
13979,883,25698,23,21,413,529.99,842,Women's Apparel,Dec,17:00,Thursday,F
16107,188,25699,34,34,412,529.99,818,Men's Apparel,Dec,10:00,Wednesday,F
25333,423,25700,23,23,412,529.99,782,Women's Apparel,Dec,10:00,Friday,F
3489,133,25701,54,54,412,529.99,794,Men's Apparel,Dec,17:00,Thursday,F
6657,754,25702,69,41,411,529.99,920,Women's Apparel,Nov,10:00,Monday,F
24840,283,25703,25,25,411,529.99,680,Footwear,Dec,17:00,Wednesday,F
16518,198,25704,15,15,410,529.99,866,Men's Apparel,Dec,10:00,Thursday,F
20297,183,25705,43,9,410,529.99,614,Men's Apparel,Dec,17:00,Monday,F
26791,429,25706,16,3,409,529.99,635,Women's Apparel,Dec,10:00,Tuesday,F
26688,723,25707,34,25,409,529.99,890,Women's Apparel,Oct,10:00,Thursday,F
24711,939,25708,26,26,409,529.99,965,Women's Apparel,Dec,10:00,Friday,F
18710,59,25709,3,3,408,529.99,700,Men's Apparel,Nov,17:00,Thursday,F
28152,414,25710,27,27,408,529.99,710,Women's Apparel,Dec,17:00,Monday,F
5819,169,25711,14,12,407,529.99,810,Men's Apparel,Oct,10:00,Monday,F
24710,963,25712,60,13,407,529.99,746,Women's Apparel,Dec,10:00,Saturday,F
9826,318,25713,70,30,407,529.99,746,Women's Apparel,Dec,10:00,Sunday,F
24316,838,25714,19,10,407,529.99,626,Women's Apparel,Dec,17:00,Thursday,F
28751,614,25715,73,73,406,529.99,965,Women's Apparel,Dec,10:00,Friday,F
16414,604,25716,22,22,406,529.99,575,Women's Apparel,Dec,10:00,Wednesday,F
5853,98,25717,22,9,406,529.99,650,Men's Apparel,Dec,17:00,Wednesday,F
3862,773,25718,20,4,405,529.99,626,Women's Apparel,Dec,10:00,Monday,F
26971,718,25719,45,17,405,529.99,746,Women's Apparel,Dec,17:00,Friday,F
23459,174,25720,16,0,404,529.99,560,Men's Apparel,Oct,10:00,Tuesday,F
27928,413,25721,24,4,404,529.99,590,Women's Apparel,Dec,10:00,Thursday,F
3063,723,25722,86,33,404,529.99,806,Women's Apparel,Oct,10:00,Thursday,F
5987,544,25723,69,28,404,529.99,740,Women's Apparel,Nov,17:00,Monday,F
10646,128,25724,61,61,403,529.99,710,Men's Apparel,Dec,10:00,Tuesday,F
17866,859,25725,46,26,403,529.99,860,Women's Apparel,Nov,10:00,Wednesday,F
28362,384,25726,30,23,403,529.99,680,Women's Apparel,Oct,10:00,Sunday,F
5398,529,25727,44,36,403,529.99,920,Women's Apparel,Dec,10:00,Sunday,F
16944,468,25728,77,77,403,529.99,842,Women's Apparel,Dec,10:00,Friday,F
10647,154,25729,47,12,402,529.99,630,Men's Apparel,Dec,10:00,Monday,F
6929,199,25730,39,16,402,529.99,780,Men's Apparel,Dec,10:00,Tuesday,F
26336,318,25731,61,18,402,529.99,650,Women's Apparel,Dec,10:00,Sunday,F
28663,608,25732,55,24,402,529.99,722,Women's Apparel,Dec,10:00,Thursday,F
9879,933,25733,35,22,401,529.99,746,Women's Apparel,Dec,10:00,Monday,F
7137,334,25734,66,66,400,529.99,695,Women's Apparel,Oct,10:00,Wednesday,F
16138,833,25735,4,4,400,529.99,578,Women's Apparel,Dec,10:00,Sunday,F
24696,588,25736,47,6,399,529.99,686,Women's Apparel,Dec,10:00,Wednesday,F
28498,574,25737,18,18,399,529.99,845,Women's Apparel,Dec,10:00,Thursday,F
12298,783,25738,15,0,399,529.99,590,Women's Apparel,Dec,17:00,Tuesday,F
8969,834,25739,22,5,398,529.99,680,Women's Apparel,Nov,10:00,Saturday,F
27129,323,25740,50,50,398,529.99,626,Women's Apparel,Dec,10:00,Sunday,F
28450,939,25741,85,85,398,529.99,950,Women's Apparel,Dec,10:00,Friday,F
24351,613,25742,17,17,398,529.99,578,Women's Apparel,Dec,17:00,Friday,F
22564,714,25743,88,15,397,529.99,830,Women's Apparel,Dec,10:00,Saturday,F
21497,828,25744,39,34,397,529.99,782,Women's Apparel,Dec,10:00,Thursday,F
16175,724,25745,76,18,397,529.99,680,Women's Apparel,Nov,17:00,Friday,F
292,204,25746,15,0,396,529.99,580,Men's Apparel,Oct,10:00,Tuesday,F
10037,134,25747,50,50,396,529.99,935,Men's Apparel,Oct,10:00,Tuesday,F
6877,953,25748,53,25,394,529.99,626,Women's Apparel,Dec,10:00,Monday,F
17283,649,25749,107,4,394,529.99,725,Women's Apparel,Dec,17:00,Monday,F
232,798,25750,48,10,393,529.99,602,Women's Apparel,Dec,17:00,Tuesday,F
7278,408,25751,49,14,393,529.99,794,Women's Apparel,Dec,17:00,Tuesday,F
28238,144,25752,4,4,392,529.99,730,Men's Apparel,Dec,10:00,Monday,F
28324,408,25753,23,16,392,529.99,674,Women's Apparel,Dec,17:00,Tuesday,F
19080,204,25754,52,37,391,529.99,800,Men's Apparel,Oct,10:00,Tuesday,F
8261,319,25755,83,41,430,534.99,835,Women's Apparel,Dec,17:00,Thursday,F
11322,29,25756,78,11,428,534.99,715,Men's Apparel,Dec,10:00,Tuesday,F
11660,793,25757,2,2,428,534.99,583,Women's Apparel,Dec,10:00,Tuesday,F
18069,353,25758,19,4,426,534.99,559,Women's Apparel,Dec,10:00,Wednesday,F
16028,258,25759,17,17,426,534.99,605,Footwear,Dec,17:00,Tuesday,F
2671,39,25760,9,7,425,534.99,705,Men's Apparel,Dec,10:00,Tuesday,F
25469,663,25761,22,22,425,534.99,847,Women's Apparel,Dec,10:00,Thursday,F
22299,693,25762,60,9,424,534.99,703,Women's Apparel,Dec,10:00,Monday,F
28436,794,25763,20,20,424,534.99,715,Women's Apparel,Nov,10:00,Wednesday,F
22451,193,25764,44,13,423,534.99,775,Men's Apparel,Dec,10:00,Saturday,F
17075,874,25765,89,16,423,534.99,775,Women's Apparel,Dec,10:00,Saturday,F
25899,964,25766,29,29,423,534.99,760,Women's Apparel,Dec,10:00,Wednesday,F
24053,133,25767,98,98,423,534.99,859,Men's Apparel,Dec,17:00,Thursday,F
24204,443,25768,5,5,422,534.99,607,Women's Apparel,Dec,10:00,Monday,F
24283,129,25769,14,14,421,534.99,675,Men's Apparel,Oct,10:00,Tuesday,F
14491,378,25770,21,21,421,534.99,595,Women's Apparel,Dec,10:00,Saturday,F
26066,159,25771,61,13,420,534.99,655,Men's Apparel,Dec,10:00,Wednesday,F
19626,958,25772,38,38,420,534.99,751,Women's Apparel,Dec,10:00,Sunday,F
10232,808,25773,73,73,420,534.99,883,Women's Apparel,Dec,10:00,Sunday,F
2935,458,25774,87,13,420,534.99,679,Women's Apparel,Dec,17:00,Thursday,F
14783,118,25775,40,14,419,534.99,727,Men's Apparel,Dec,10:00,Thursday,F
18359,519,25776,58,21,419,534.99,985,Women's Apparel,Oct,10:00,Wednesday,F
10054,168,25777,4,4,419,534.99,655,Men's Apparel,Dec,17:00,Tuesday,F
9013,803,25778,67,67,418,534.99,847,Women's Apparel,Dec,10:00,Wednesday,F
11498,384,25779,84,17,417,534.99,820,Women's Apparel,Oct,10:00,Sunday,F
12851,864,25780,81,17,417,534.99,745,Women's Apparel,Dec,10:00,Tuesday,F
28432,919,25781,63,33,417,534.99,985,Women's Apparel,Dec,10:00,Wednesday,F
23663,563,25782,11,11,417,534.99,811,Women's Apparel,Dec,10:00,Wednesday,F
8734,429,25783,36,19,416,534.99,880,Women's Apparel,Dec,10:00,Tuesday,F
12209,964,25784,35,26,416,534.99,745,Women's Apparel,Dec,10:00,Wednesday,F
19698,129,25785,14,0,415,534.99,625,Men's Apparel,Oct,10:00,Tuesday,F
28604,99,25786,21,5,415,534.99,595,Men's Apparel,Oct,10:00,Wednesday,F
21166,154,25787,6,6,415,534.99,715,Men's Apparel,Dec,10:00,Monday,F
7295,448,25788,13,11,415,534.99,679,Women's Apparel,Dec,17:00,Monday,F
29258,129,25789,1,0,414,534.99,605,Men's Apparel,Oct,10:00,Tuesday,F
10544,338,25790,41,31,414,534.99,799,Women's Apparel,Dec,10:00,Tuesday,F
3312,964,25791,19,3,413,534.99,565,Women's Apparel,Dec,10:00,Wednesday,F
4715,693,25792,67,11,413,534.99,691,Women's Apparel,Dec,10:00,Monday,F
22179,878,25793,6,6,413,534.99,799,Women's Apparel,Dec,10:00,Monday,F
585,693,25794,21,4,412,534.99,679,Women's Apparel,Dec,10:00,Monday,F
12922,768,25795,65,37,412,534.99,703,Women's Apparel,Dec,10:00,Wednesday,F
11172,953,25796,42,33,412,534.99,859,Women's Apparel,Dec,10:00,Monday,F
5069,588,25797,14,14,412,534.99,787,Women's Apparel,Dec,10:00,Wednesday,F
14940,799,25798,11,0,411,534.99,565,Women's Apparel,Nov,17:00,Friday,F
23238,43,25799,22,22,410,534.99,703,Men's Apparel,Dec,10:00,Monday,F
6420,488,25800,34,18,410,534.99,691,Women's Apparel,Dec,10:00,Friday,F
26448,999,25801,41,31,410,534.99,775,Women's Apparel,Nov,10:00,Monday,F
21674,418,25802,84,84,410,534.99,703,Women's Apparel,Dec,10:00,Wednesday,F
5676,353,25803,38,38,410,534.99,751,Women's Apparel,Dec,10:00,Wednesday,F
15135,708,25804,55,15,410,534.99,763,Women's Apparel,Dec,17:00,Friday,F
27947,598,25805,18,0,409,534.99,595,Women's Apparel,Dec,10:00,Thursday,F
18872,643,25806,39,26,409,534.99,775,Women's Apparel,Dec,10:00,Monday,F
8718,958,25807,41,34,409,534.99,763,Women's Apparel,Dec,10:00,Sunday,F
26773,543,25808,43,37,409,534.99,895,Women's Apparel,Dec,17:00,Thursday,F
6398,538,25809,30,30,409,534.99,835,Women's Apparel,Dec,17:00,Tuesday,F
17504,134,25810,50,23,408,534.99,805,Men's Apparel,Oct,10:00,Tuesday,F
6616,388,25811,64,34,408,534.99,823,Women's Apparel,Dec,10:00,Thursday,F
16477,3,25812,69,27,407,534.99,763,Men's Apparel,Dec,10:00,Wednesday,F
10916,629,25813,80,27,407,534.99,880,Women's Apparel,Oct,10:00,Thursday,F
12399,389,25814,74,29,407,534.99,985,Women's Apparel,Dec,10:00,Tuesday,F
10717,458,25815,73,10,407,534.99,643,Women's Apparel,Dec,17:00,Thursday,F
19420,598,25816,64,46,406,534.99,895,Women's Apparel,Dec,10:00,Thursday,F
5379,369,25817,59,59,406,534.99,970,Women's Apparel,Oct,10:00,Saturday,F
11827,908,25818,5,5,406,534.99,691,Women's Apparel,Dec,10:00,Wednesday,F
21859,538,25819,23,0,406,534.99,595,Women's Apparel,Dec,17:00,Tuesday,F
22026,488,25820,41,3,405,534.99,571,Women's Apparel,Dec,10:00,Friday,F
20084,764,25821,55,33,405,534.99,880,Women's Apparel,Dec,10:00,Thursday,F
18851,793,25822,44,34,405,534.99,775,Women's Apparel,Dec,10:00,Tuesday,F
13999,353,25823,15,15,405,534.99,895,Women's Apparel,Dec,10:00,Wednesday,F
12025,203,25824,80,15,405,534.99,667,Men's Apparel,Dec,17:00,Thursday,F
19401,938,25825,38,14,405,534.99,763,Women's Apparel,Dec,17:00,Sunday,F
11509,734,25826,64,12,404,534.99,625,Women's Apparel,Dec,10:00,Wednesday,F
685,663,25827,86,17,404,534.99,619,Women's Apparel,Dec,10:00,Thursday,F
6356,429,25828,53,22,404,534.99,805,Women's Apparel,Dec,10:00,Tuesday,F
16229,923,25829,70,70,404,534.99,787,Women's Apparel,Dec,10:00,Saturday,F
9174,353,25830,64,13,403,534.99,643,Women's Apparel,Dec,10:00,Wednesday,F
23261,459,25831,95,40,403,534.99,895,Women's Apparel,Dec,10:00,Thursday,F
6720,879,25832,69,69,403,534.99,730,Women's Apparel,Nov,10:00,Monday,F
29897,744,25833,73,11,403,534.99,775,Women's Apparel,Dec,17:00,Wednesday,F
13431,88,25834,52,18,402,534.99,835,Men's Apparel,Dec,17:00,Wednesday,F
10549,539,25835,28,9,402,534.99,730,Women's Apparel,Dec,17:00,Thursday,F
14051,174,25836,11,0,401,534.99,575,Men's Apparel,Oct,10:00,Tuesday,F
10075,34,25837,46,18,401,534.99,705,Men's Apparel,Oct,10:00,Tuesday,F
4093,558,25838,27,9,400,534.99,607,Women's Apparel,Dec,10:00,Saturday,F
24726,984,25839,42,19,400,534.99,835,Women's Apparel,Dec,10:00,Monday,F
29958,539,25840,52,12,400,534.99,730,Women's Apparel,Dec,17:00,Thursday,F
12022,948,25841,67,67,399,534.99,619,Women's Apparel,Dec,17:00,Tuesday,F
18413,253,25842,50,44,398,534.99,825,Footwear,Dec,10:00,Tuesday,F
24751,608,25843,28,0,398,534.99,595,Women's Apparel,Dec,10:00,Thursday,F
17338,558,25844,47,8,398,534.99,823,Women's Apparel,Dec,10:00,Saturday,F
18349,639,25845,25,25,398,534.99,850,Women's Apparel,Dec,10:00,Sunday,F
16185,133,25846,41,35,398,534.99,727,Men's Apparel,Dec,17:00,Thursday,F
23024,708,25847,72,31,398,534.99,811,Women's Apparel,Dec,17:00,Friday,F
16869,329,25848,71,49,398,534.99,850,Women's Apparel,Dec,17:00,Tuesday,F
17853,104,25849,29,13,397,534.99,615,Men's Apparel,Oct,10:00,Thursday,F
24529,144,25850,12,0,396,534.99,565,Men's Apparel,Dec,10:00,Monday,F
29854,999,25851,29,25,396,534.99,715,Women's Apparel,Nov,10:00,Monday,F
23756,23,25852,53,18,395,534.99,871,Men's Apparel,Dec,10:00,Tuesday,F
29917,898,25853,71,71,393,534.99,739,Women's Apparel,Dec,10:00,Monday,F
20757,789,25854,22,22,435,539.99,945,Women's Apparel,Dec,10:00,Tuesday,F
11477,673,25855,89,17,433,539.99,672,Women's Apparel,Dec,10:00,Tuesday,F
20526,94,25856,26,11,433,539.99,710,Men's Apparel,Nov,17:00,Tuesday,F
26352,243,25857,51,51,432,539.99,790,Footwear,Dec,17:00,Wednesday,F
20123,138,25858,79,21,432,539.99,900,Men's Apparel,Dec,17:00,Friday,F
30264,288,25859,40,28,431,539.99,720,Footwear,Dec,10:00,Monday,F
24505,33,25860,66,14,431,539.99,756,Men's Apparel,Dec,17:00,Saturday,F
23843,223,25861,30,25,428,539.99,730,Footwear,Dec,10:00,Monday,F
13169,179,25862,12,5,428,539.99,740,Men's Apparel,Oct,10:00,Sunday,F
16366,583,25863,24,0,427,539.99,612,Women's Apparel,Dec,10:00,Saturday,F
23026,549,25864,77,26,427,539.99,915,Women's Apparel,Dec,10:00,Friday,F
27975,618,25865,35,30,427,539.99,852,Women's Apparel,Dec,10:00,Friday,F
159,363,25866,64,64,427,539.99,828,Women's Apparel,Dec,10:00,Monday,F
28126,729,25867,43,43,427,539.99,840,Women's Apparel,Oct,10:00,Thursday,F
423,134,25868,26,12,426,539.99,710,Men's Apparel,Oct,10:00,Tuesday,F
5151,108,25869,34,16,426,539.99,840,Men's Apparel,Dec,10:00,Sunday,F
23152,238,25870,17,17,426,539.99,730,Footwear,Dec,17:00,Friday,F
1243,998,25871,58,28,426,539.99,768,Women's Apparel,Dec,17:00,Wednesday,F
29923,943,25872,82,8,425,539.99,756,Women's Apparel,Dec,10:00,Thursday,F
13871,583,25873,77,18,424,539.99,768,Women's Apparel,Dec,10:00,Saturday,F
11627,118,25874,41,11,423,539.99,792,Men's Apparel,Dec,10:00,Thursday,F
1562,383,25875,15,15,423,539.99,864,Women's Apparel,Dec,10:00,Sunday,F
25854,208,25876,55,55,423,539.99,804,Men's Apparel,Dec,17:00,Tuesday,F
9547,514,25877,39,39,423,539.99,945,Women's Apparel,Dec,17:00,Monday,F
23634,528,25878,21,4,422,539.99,708,Women's Apparel,Dec,17:00,Saturday,F
4337,648,25879,83,17,422,539.99,708,Women's Apparel,Dec,17:00,Tuesday,F
6054,654,25880,60,8,421,539.99,810,Women's Apparel,Oct,10:00,Wednesday,F
12873,604,25881,57,27,421,539.99,795,Women's Apparel,Dec,10:00,Wednesday,F
13954,164,25882,28,1,420,539.99,590,Men's Apparel,Oct,10:00,Monday,F
30216,878,25883,28,27,420,539.99,648,Women's Apparel,Dec,10:00,Monday,F
10587,384,25884,39,39,420,539.99,900,Women's Apparel,Oct,10:00,Sunday,F
3283,233,25885,40,9,420,539.99,690,Footwear,Dec,17:00,Thursday,F
13044,474,25886,62,4,419,539.99,735,Women's Apparel,Oct,10:00,Thursday,F
14881,619,25887,63,26,419,539.99,930,Women's Apparel,Dec,10:00,Sunday,F
18677,784,25888,2,2,419,539.99,570,Women's Apparel,Nov,17:00,Thursday,F
26442,69,25889,68,11,418,539.99,620,Men's Apparel,Dec,10:00,Tuesday,F
1985,48,25890,32,32,418,539.99,720,Men's Apparel,Dec,17:00,Saturday,F
28229,199,25891,83,12,417,539.99,660,Men's Apparel,Dec,10:00,Tuesday,F
17205,789,25892,44,44,417,539.99,885,Women's Apparel,Dec,10:00,Tuesday,F
11302,504,25893,13,13,417,539.99,960,Women's Apparel,Nov,17:00,Friday,F
29037,558,25894,66,11,416,539.99,612,Women's Apparel,Dec,10:00,Saturday,F
24856,883,25895,71,71,416,539.99,756,Women's Apparel,Dec,17:00,Thursday,F
19778,659,25896,52,48,415,539.99,915,Women's Apparel,Dec,10:00,Sunday,F
6205,649,25897,50,22,415,539.99,825,Women's Apparel,Dec,17:00,Monday,F
15259,493,25898,96,44,415,539.99,756,Women's Apparel,Dec,17:00,Sunday,F
20279,109,25899,13,1,414,539.99,620,Men's Apparel,Oct,10:00,Thursday,F
20772,188,25900,13,3,414,539.99,576,Men's Apparel,Dec,10:00,Wednesday,F
16530,543,25901,55,55,414,539.99,852,Women's Apparel,Dec,17:00,Thursday,F
19065,579,25902,19,19,414,539.99,915,Women's Apparel,Nov,17:00,Monday,F
12077,578,25903,91,11,413,539.99,648,Women's Apparel,Dec,10:00,Thursday,F
10660,363,25904,97,37,413,539.99,816,Women's Apparel,Dec,10:00,Monday,F
23433,709,25905,79,35,413,539.99,915,Women's Apparel,Dec,10:00,Saturday,F
16718,853,25906,59,59,413,539.99,816,Women's Apparel,Dec,10:00,Monday,F
97,939,25907,58,58,413,539.99,810,Women's Apparel,Dec,10:00,Friday,F
25863,374,25908,26,0,412,539.99,675,Women's Apparel,Oct,10:00,Sunday,F
21309,788,25909,23,23,412,539.99,792,Women's Apparel,Dec,10:00,Thursday,F
23253,213,25910,7,4,412,539.99,600,Footwear,Nov,17:00,Friday,F
29465,18,25911,6,6,412,539.99,672,Men's Apparel,Dec,17:00,Friday,F
20188,303,25912,27,0,411,539.99,680,Footwear,Oct,10:00,Saturday,F
12735,169,25913,1,0,411,539.99,650,Men's Apparel,Oct,10:00,Monday,F
17734,119,25914,39,11,411,539.99,830,Men's Apparel,Oct,10:00,Saturday,F
4351,868,25915,62,36,411,539.99,792,Women's Apparel,Dec,10:00,Sunday,F
12576,464,25916,19,4,410,539.99,600,Women's Apparel,Oct,10:00,Saturday,F
29541,319,25917,21,21,410,539.99,690,Women's Apparel,Dec,17:00,Thursday,F
24585,619,25918,10,0,409,539.99,645,Women's Apparel,Dec,10:00,Sunday,F
26513,908,25919,12,12,409,539.99,588,Women's Apparel,Dec,10:00,Wednesday,F
21467,233,25920,73,15,409,539.99,800,Footwear,Dec,17:00,Thursday,F
26603,44,25921,5,5,409,539.99,700,Men's Apparel,Nov,17:00,Saturday,F
3567,479,25922,107,8,409,539.99,855,Women's Apparel,Dec,17:00,Wednesday,F
13632,393,25923,59,12,409,539.99,708,Women's Apparel,Dec,17:00,Sunday,F
22777,399,25924,30,27,409,539.99,795,Women's Apparel,Dec,17:00,Sunday,F
21253,29,25925,60,11,408,539.99,680,Men's Apparel,Dec,10:00,Tuesday,F
22017,919,25926,74,74,408,539.99,960,Women's Apparel,Dec,10:00,Wednesday,F
9544,169,25927,58,13,407,539.99,690,Men's Apparel,Oct,10:00,Monday,F
565,774,25928,29,29,407,539.99,990,Women's Apparel,Dec,17:00,Thursday,F
12264,353,25929,49,49,406,539.99,804,Women's Apparel,Dec,10:00,Wednesday,F
4738,668,25930,84,84,406,539.99,840,Women's Apparel,Dec,10:00,Thursday,F
2817,343,25931,26,26,406,539.99,852,Women's Apparel,Dec,10:00,Wednesday,F
21096,804,25932,50,14,406,539.99,825,Women's Apparel,Dec,17:00,Friday,F
8074,448,25933,54,21,406,539.99,744,Women's Apparel,Dec,17:00,Monday,F
29813,119,25934,52,25,405,539.99,900,Men's Apparel,Oct,10:00,Saturday,F
7762,343,25935,18,0,405,539.99,576,Women's Apparel,Dec,10:00,Wednesday,F
8412,119,25936,20,20,404,539.99,650,Men's Apparel,Oct,10:00,Saturday,F
